Geography,ES-over16,ES-over16-iLF,ES-over16-iLF-CIV,ES-over16-iLF-CIV-E,ES-over16-iLF-CIV-UE,ES-over16-iLF-AF,ES-over16-oLF,ES-over16-F-iLF,ES-over16-F-iLF-CIV,ES-over16-F-iLF-CIV-E,CTW-over16,CTW-over16-CTV-alone,OCC-over16-iLF-CIV-E-mgmt_biz_sci_arts,OCC-over16-iLF-CIV-E-prod_trans_materials,IND-over16-iLF-CIV-E - Manufacturing,COW-over16-iLF-CIV-E-private_emp,COW-over16-iLF-CIV-E-govt,INC - Total households,INC - Wage.Earner.Count,INC - Social.Security.Recip.Cnt,INC - Food.Stamp.Cnt,INC - Families,INC - NonFam,HIC-Civilian.NIP,HIC-Civilian.NIP-Covered,HIC-Civilian.NIP-Covered-Private,HIC-Civilian.NIP-Covered-Public,HIC-Civilian.NIP-Uninsured,HIC-Civilian.NIP <Age19,HIC-Civilian.NIP Age19-64,HIC-Civilian.NIP Age19-64-iLF,HIC-Civilian.NIP Age19-64-iLF-E,HIC-Civilian.NIP Age19-64-iLF-E-Covered,HIC-Civilian.NIP Age19-64-iLF-E-Covered-Private,HIC-Civilian.NIP Age19-64-iLF-E-Uninsured,HIC-Civilian.NIP Age19-64-iLF-UE,HIC-Civilian.NIP Age19-64-iLF-UE-Covered,HIC-Civilian.NIP Age19-64-iLF-UE-Uninsured,HIC-Civilian.NIP Age19-64-oLF,HIC-Civilian.NIP Age19-64-oLF-Covered,above_average_median,above_weighted_median,modal_income
"Woodson County, Kansas",2582,0.615027111,0.615027111,0.580945004,0.034082107,0,0.384972889,0.445843829,0.445843829,0.448666667,0.934508816,0.760107817,0.334,0.224666667,0.088666667,0.648666667,0.199333333,1523,0.702560735,0.464871963,0.136572554,864,659,3169,0.87030609,0.6349006,0.416219628,0.12969391,689,1739,0.781483611,0.731454859,0.847484277,0.81918239,0.152515723,0.050028752,0.298850575,0.701149425,0.218516389,272,0,0,6
"Wyandotte County, Kansas",122062,0.655511134,0.654257672,0.599818125,0.054439547,0.001253461,0.344488866,0.470898479,0.471162034,0.474028546,0.905572251,0.809966952,0.234542102,0.194714198,0.120890528,0.84029229,0.115877894,59355,0.779715273,0.277971527,0.16364249,37900,21455,161957,0.802836555,0.528776157,0.369591929,0.197163445,47497,96175,0.766051469,0.708448141,0.748690101,0.705246936,0.251309899,0.057603327,0.502166065,0.497833935,0.233948531,15401,0,0,6
"Adair County, Kentucky",15925,0.534693878,0.534693878,0.501601256,0.033092622,0,0.465306122,0.464709336,0.464709336,0.469203806,0.920375807,0.845093786,0.284551828,0.237731597,0.195167752,0.741236855,0.158237356,7101,0.663990987,0.41473032,0.179552176,4866,2235,19031,0.912616258,0.570174978,0.45262992,0.087383742,4434,11399,0.68339328,0.644442495,0.896542336,0.767492513,0.103457664,0.038950785,0.59009009,0.40990991,0.31660672,3274,0,0,5
"Allen County, Kentucky",16311,0.560051499,0.559561032,0.517626142,0.041934891,0.000490467,0.439948501,0.445210728,0.445600964,0.444747128,0.904787992,0.77875999,0.24458131,0.236764183,0.215444747,0.74819377,0.138576335,7705,0.717196626,0.389876703,0.148215445,5693,2012,20433,0.884989967,0.580384672,0.44878383,0.115010033,5157,11973,0.703583062,0.650714107,0.869208061,0.761006289,0.130791939,0.052868955,0.682464455,0.317535545,0.296416938,3085,0,0,6
"Anderson County, Kentucky",17314,0.638500635,0.638327365,0.598186439,0.040140926,0.00017327,0.361499365,0.48385346,0.483713355,0.490779183,0.928067318,0.864385298,0.317949213,0.165685044,0.181133533,0.693347494,0.240610215,8613,0.759549518,0.323928945,0.115290839,5929,2684,21912,0.945874407,0.743108799,0.344286236,0.054125593,5499,13316,0.772754581,0.731225593,0.933757831,0.854575331,0.066242169,0.041528988,0.815551537,0.184448463,0.227245419,2778,1,0,6
"Ballard County, Kentucky",6520,0.546165644,0.546165644,0.520552147,0.025613497,0,0.453834356,0.462510531,0.462510531,0.466411314,0.939062061,0.893241627,0.277253978,0.213317619,0.156157926,0.813789039,0.119328226,3225,0.676589147,0.431317829,0.120620155,2149,1076,8034,0.891336819,0.591361713,0.450211601,0.108663181,1892,4620,0.716233766,0.683116883,0.865969582,0.746514575,0.134030418,0.033116883,0.60130719,0.39869281,0.283766234,1052,0,0,5
"Barren County, Kentucky",34416,0.578219433,0.577754533,0.53396676,0.043787773,0.0004649,0.421780567,0.459346734,0.459716355,0.456331284,0.899567491,0.802873595,0.283887468,0.256244218,0.234641127,0.790009251,0.135604288,16927,0.721391859,0.355467596,0.184616293,11585,5342,42693,0.909259129,0.577448294,0.461433959,0.090740871,10832,24992,0.723071383,0.668493918,0.890465075,0.76955767,0.109534925,0.054577465,0.815982405,0.184017595,0.276928617,5943,0,0,5
"Bath County, Kentucky",9424,0.513688455,0.513476231,0.473471986,0.040004244,0.000212224,0.486311545,0.456723817,0.456912585,0.459435231,0.894193015,0.822509822,0.262886598,0.2917974,0.229717615,0.751008516,0.169206634,4509,0.648924373,0.403858949,0.238190286,3357,1152,12099,0.910653773,0.55186379,0.496735267,0.089346227,3265,6975,0.647885305,0.601146953,0.893632244,0.744097305,0.106367756,0.046738351,0.840490798,0.159509202,0.352114695,2061,0,0,6
"Bell County, Kentucky",22316,0.372916293,0.372199319,0.338725578,0.033473741,0.000716974,0.627083707,0.47296323,0.473874308,0.483397275,0.89670118,0.758190118,0.245667416,0.203069189,0.126736341,0.778145257,0.169334568,11063,0.506914942,0.431438127,0.334990509,6982,4081,26625,0.915906103,0.383173709,0.646046948,0.084093897,6149,15728,0.490144964,0.445129705,0.893872304,0.717468933,0.106127696,0.045015259,0.84039548,0.15960452,0.509855036,7016,0,0,1
"Boone County, Kentucky",97459,0.701146123,0.696426189,0.662093804,0.034332386,0.004719934,0.298853877,0.47507061,0.478290336,0.47691664,0.939710931,0.848434487,0.393881631,0.12848885,0.137337859,0.85626172,0.104994808,46095,0.832628268,0.266688361,0.071743139,34772,11323,126397,0.941201136,0.791252957,0.261928685,0.058798864,35629,75595,0.8257689,0.7866261,0.931539561,0.880551585,0.068460439,0.0391428,0.719837783,0.280162217,0.1742311,12025,1,1,6
"Bourbon County, Kentucky",16047,0.626472238,0.626472238,0.583099645,0.043372593,0,0.373527762,0.489008256,0.489008256,0.496740408,0.919029146,0.795215932,0.293683873,0.156887891,0.14075024,0.773859143,0.149086246,8116,0.751724988,0.352636767,0.152414983,5417,2699,19795,0.902450114,0.647082597,0.400101036,0.097549886,4772,11524,0.775772301,0.719715377,0.869905956,0.814564746,0.130094044,0.056056925,0.620743034,0.379256966,0.224227699,2214,0,0,6
"Boyd County, Kentucky",39263,0.51241627,0.512008761,0.464432163,0.047576599,0.000407508,0.48758373,0.490978677,0.491369447,0.500137099,0.891807193,0.828480589,0.362763916,0.132602139,0.095859611,0.794845078,0.153550864,19119,0.679376536,0.410429416,0.179507296,12904,6215,46524,0.91432379,0.612608546,0.468618348,0.08567621,10686,27345,0.679319803,0.615980984,0.883934932,0.775528378,0.116065068,0.063338819,0.665127021,0.334872979,0.320680197,7815,0,0,6
"Boyle County, Kentucky",24427,0.533016744,0.533016744,0.507061858,0.025954886,0,0.466983256,0.476804916,0.476804916,0.484579364,0.926804916,0.803513715,0.330373002,0.210237365,0.17374455,0.796625222,0.146132731,10875,0.689747126,0.414712644,0.142344828,7113,3762,28415,0.935738166,0.672215379,0.404223122,0.064261834,6564,16840,0.713657957,0.680463183,0.903656515,0.816825203,0.096343485,0.033194774,0.833631485,0.166368515,0.286342043,4292,0,0,3
"Bracken County, Kentucky",6505,0.58170638,0.58170638,0.5377402,0.04396618,0,0.41829362,0.451902748,0.451902748,0.455688965,0.911205074,0.821055684,0.270440252,0.20383076,0.15408805,0.763865066,0.164379646,3427,0.703822585,0.363875109,0.180916253,2221,1206,8296,0.93551109,0.632111861,0.431171649,0.06448891,2169,4883,0.709399959,0.65963547,0.923626203,0.783607575,0.076373797,0.049764489,0.827160494,0.172839506,0.290600041,1287,0,0,6
"Breathitt County, Kentucky",10892,0.418288652,0.418288652,0.368343739,0.049944914,0,0.581711348,0.46356453,0.46356453,0.480309073,0.839332748,0.793410042,0.29885344,0.119641077,0.052592223,0.657028913,0.25997009,5342,0.538936728,0.449644328,0.364095844,3602,1740,13134,0.931399421,0.387315365,0.644434293,0.068600579,2886,8287,0.503439122,0.442620973,0.883315158,0.693293348,0.116684842,0.060818149,0.827380952,0.172619048,0.496560878,3831,0,0,1
"Breckinridge County, Kentucky",15931,0.53995355,0.539765238,0.486912309,0.052852928,0.000188312,0.46004645,0.442106487,0.442260728,0.430063169,0.873124782,0.753862547,0.270594302,0.235013536,0.222379786,0.765631043,0.151218254,7467,0.675773403,0.457881345,0.17302799,5042,2425,19719,0.899893504,0.625640245,0.445610832,0.100106496,4897,11251,0.689094303,0.630877255,0.888560158,0.78909552,0.111439842,0.058217047,0.665648855,0.334351145,0.310905697,3081,0,0,6
"Bullitt County, Kentucky",62905,0.648946825,0.648454018,0.610301248,0.03815277,0.000492807,0.351053175,0.476728235,0.477090535,0.477169128,0.924640239,0.852347748,0.272615978,0.216899794,0.174676356,0.863796202,0.094553411,29014,0.776487213,0.339387882,0.096574068,21292,7722,78282,0.949528627,0.764773511,0.322960578,0.050471373,18913,48191,0.780581436,0.736984084,0.943884446,0.885854263,0.056115554,0.043597352,0.782960495,0.217039505,0.219418564,9780,1,0,6
"Butler County, Kentucky",10207,0.536004703,0.536004703,0.507200941,0.028803762,0,0.463995297,0.439590568,0.439590568,0.438671045,0.932370682,0.825328367,0.267915781,0.282402936,0.260189299,0.756422639,0.153757002,5060,0.683003953,0.395059289,0.17312253,3591,1469,12521,0.900407316,0.57471448,0.436147273,0.099592684,2993,7401,0.694095393,0.65612755,0.876029654,0.799835255,0.123970346,0.037967842,0.68683274,0.31316726,0.305904607,1943,0,0,6
"Caldwell County, Kentucky",10246,0.558559438,0.558559438,0.520203006,0.038356432,0,0.441440562,0.520880657,0.520880657,0.519324578,0.910361698,0.810556622,0.291557223,0.246904315,0.227016886,0.756472795,0.152157598,5309,0.640233566,0.395178,0.162554153,3812,1497,12629,0.9446512,0.666244358,0.421648587,0.0553488,2956,7266,0.722543353,0.669006331,0.941987245,0.86792841,0.058012755,0.053537022,0.66066838,0.33933162,0.277456647,1790,0,0,6
"Calloway County, Kentucky",32404,0.571133193,0.569003827,0.536415257,0.032588569,0.002129367,0.428866807,0.484141136,0.485952923,0.493038776,0.918808981,0.771146922,0.31089633,0.147221263,0.113680819,0.726671269,0.206017719,14757,0.692959274,0.341465067,0.101511147,8671,6086,38206,0.916871696,0.698162592,0.355703293,0.083128304,7938,24101,0.701630638,0.662213186,0.913408521,0.816541353,0.086591479,0.039417452,0.691578947,0.308421053,0.298369362,6289,0,0,6
"Campbell County, Kentucky",74589,0.654305595,0.654184933,0.618777568,0.035407366,0.000120661,0.345694405,0.49010327,0.490193667,0.487650041,0.930382211,0.809440945,0.391298696,0.118277939,0.106707978,0.850067166,0.110347966,35870,0.781879008,0.298856984,0.091580708,23011,12859,90204,0.937009445,0.737095916,0.320362733,0.062990555,21137,56279,0.801542316,0.761687308,0.918981967,0.857209508,0.081018033,0.039855008,0.75835934,0.24164066,0.198457684,10292,1,0,6
"Carlisle County, Kentucky",3915,0.545849298,0.543550447,0.505236271,0.038314176,0.002298851,0.454150702,0.445016378,0.446898496,0.447927199,0.914473684,0.843782117,0.278564206,0.176440849,0.154701719,0.775025278,0.165824065,1988,0.634305835,0.461770624,0.133299799,1281,707,4821,0.918274217,0.567724538,0.47977598,0.081725783,1171,2720,0.704411765,0.654411765,0.86741573,0.771910112,0.13258427,0.05,0.610294118,0.389705882,0.295588235,714,0,0,3
"Carroll County, Kentucky",8229,0.6090655,0.604204642,0.54198566,0.062218982,0.004860858,0.3909345,0.453910615,0.449517297,0.438789238,0.899637973,0.803934719,0.201345291,0.273542601,0.291928251,0.856950673,0.105829596,3962,0.750378597,0.352094902,0.205956588,2633,1329,10411,0.910959562,0.550475459,0.467774469,0.089040438,2794,6113,0.739898577,0.66301325,0.868492475,0.746854182,0.131507525,0.076885326,0.638297872,0.361702128,0.260101423,1413,0,0,5
"Carter County, Kentucky",22104,0.482220413,0.481632284,0.433586681,0.048045603,0.000588129,0.517779587,0.458204334,0.458763855,0.459411519,0.880988165,0.796246935,0.24634808,0.155884808,0.099645242,0.753547579,0.179883139,10460,0.616347992,0.417208413,0.224091778,7412,3048,27077,0.901133804,0.536433135,0.485319644,0.098866196,6618,15817,0.615477018,0.556110514,0.871987267,0.771941792,0.128012733,0.059366504,0.623003195,0.376996805,0.384522982,5307,0,0,6
"Casey County, Kentucky",12682,0.491641697,0.491641697,0.454896704,0.036744993,0,0.508358303,0.439615076,0.439615076,0.44132432,0.90617482,0.802477876,0.280464552,0.231755937,0.222568903,0.742069683,0.172646906,6398,0.66083151,0.433572992,0.221162863,4331,2067,15462,0.872720217,0.506855517,0.484995473,0.127279783,3729,8778,0.646844384,0.596149465,0.841964456,0.737817695,0.158035544,0.050694919,0.566292135,0.433707865,0.353155616,2509,0,0,3
"Christian County, Kentucky",54136,0.62287572,0.484465051,0.44550761,0.038957441,0.138410669,0.37712428,0.387989324,0.482098601,0.481424662,1.187021009,0.78212129,0.277593499,0.211087155,0.192802057,0.756779169,0.175926694,25275,0.756755687,0.29760633,0.180850643,17039,8236,63103,0.892033659,0.60591414,0.402928545,0.107966341,20604,34594,0.700844077,0.647568943,0.873270244,0.722792608,0.126729756,0.053275134,0.718393923,0.281606077,0.299155923,8829,0,0,5
"Clark County, Kentucky",28605,0.598356931,0.595804929,0.556091592,0.039713337,0.002552001,0.401643069,0.469560645,0.471571906,0.467530018,0.921257994,0.824406089,0.334255359,0.167787766,0.169673729,0.79600176,0.15433457,14216,0.734454136,0.360438942,0.1731148,9726,4490,35343,0.930792519,0.654217242,0.414480944,0.069207481,8535,20908,0.740338626,0.696097188,0.904905868,0.823210114,0.095094132,0.044241439,0.669189189,0.330810811,0.259661374,4967,1,0,6
"Clay County, Kentucky",16849,0.376224108,0.376224108,0.341978752,0.034245356,0,0.623775892,0.463795551,0.463795551,0.471017008,0.884208866,0.769491525,0.247657064,0.178583825,0.091634849,0.739500174,0.225616106,7719,0.531545537,0.457572224,0.364684545,5556,2163,19352,0.898873501,0.381821,0.617352212,0.101126499,4760,11799,0.490211035,0.446817527,0.848444613,0.682283763,0.151555387,0.043393508,0.6328125,0.3671875,0.509788965,5297,0,0,1
"Clinton County, Kentucky",8251,0.501514968,0.501514968,0.464186159,0.037328809,0,0.498485032,0.463508942,0.463508942,0.492167102,0.909859836,0.833200531,0.251697128,0.254046997,0.244908616,0.747780679,0.181462141,4025,0.591304348,0.472298137,0.205465839,2679,1346,10055,0.882347091,0.487419194,0.506713078,0.117652909,2374,5837,0.651019359,0.598252527,0.862542955,0.740549828,0.137457045,0.052766832,0.538961039,0.461038961,0.348980641,1751,0,0,3
"Crittenden County, Kentucky",7300,0.528630137,0.528630137,0.505479452,0.023150685,0,0.471369863,0.442083441,0.442083441,0.449322493,0.931588494,0.779137691,0.282926829,0.215718157,0.157452575,0.7100271,0.189159892,3711,0.699002964,0.427647534,0.096739423,2539,1172,8952,0.872765862,0.600089366,0.435321716,0.127234138,2152,5065,0.694768016,0.667917078,0.882057346,0.802246527,0.117942654,0.026850938,0.639705882,0.360294118,0.305231984,1269,0,0,6
"Cumberland County, Kentucky",5501,0.460098164,0.460098164,0.436466097,0.023632067,0,0.539901836,0.514421177,0.514421177,0.512286547,0.939154484,0.826672276,0.347355269,0.178675552,0.225322782,0.758850479,0.187421908,2709,0.564045773,0.46105574,0.163528977,1806,903,6656,0.863731971,0.544771635,0.454627404,0.136268029,1539,3817,0.602829447,0.574534975,0.86000912,0.7875057,0.13999088,0.028294472,0.398148148,0.601851852,0.397170553,1109,0,0,5
"Daviess County, Kentucky",77513,0.614619483,0.61397443,0.577141899,0.036832531,0.000645053,0.385380517,0.474402301,0.474795655,0.476752504,0.920993465,0.868426456,0.299043276,0.193110694,0.17174088,0.834160408,0.117243383,39531,0.742505881,0.352331082,0.119248185,26313,13218,97254,0.944526703,0.685349703,0.394163736,0.055473297,25317,56704,0.767353273,0.726527229,0.929727893,0.838095007,0.070272107,0.040826044,0.721382289,0.278617711,0.232646727,11923,0,0,6
"Edmonson County, Kentucky",10046,0.509058332,0.509058332,0.461875373,0.047182958,0,0.490941668,0.461869378,0.461869378,0.458189655,0.889323426,0.804969217,0.259267241,0.160775862,0.156681034,0.750862069,0.199353448,4880,0.670286885,0.458401639,0.193852459,3569,1311,11969,0.946444983,0.602222408,0.50355084,0.053555017,2465,7272,0.650027503,0.594746975,0.953757225,0.844855491,0.046242775,0.055280528,0.907960199,0.092039801,0.349972497,2209,0,0,6
"Elliott County, Kentucky",6337,0.297301562,0.297301562,0.282468045,0.014833517,0,0.702698438,0.435244161,0.435244161,0.44972067,0.917197452,0.8125,0.213407821,0.124581006,0.083240223,0.678212291,0.195530726,2635,0.568121442,0.440227704,0.339278937,1926,709,6294,0.927708929,0.444709247,0.612488084,0.072291071,1496,3533,0.492782338,0.466176054,0.922890103,0.736490589,0.077109897,0.026606284,0.510638298,0.489361702,0.507217662,1561,0,0,1
"Estill County, Kentucky",11714,0.488731432,0.488731432,0.428120198,0.060611234,0,0.511268568,0.456768559,0.456768559,0.45443669,0.847510917,0.792044518,0.244865404,0.285343968,0.279561316,0.791425723,0.151744766,5638,0.597552324,0.430471799,0.26534232,3819,1819,14260,0.909887798,0.507363254,0.545511921,0.090112202,3220,8578,0.620540919,0.548262998,0.833723155,0.697001914,0.166276845,0.07227792,0.727419355,0.272580645,0.379459081,3031,0,0,3
"Fayette County, Kentucky",255104,0.678585988,0.677339438,0.636132715,0.041206724,0.00124655,0.321414012,0.480711686,0.481399602,0.482135815,0.921645678,0.786892555,0.429405965,0.101164654,0.094552625,0.793153808,0.155361104,127336,0.824456556,0.242492304,0.117311679,73105,54231,309986,0.914986483,0.718406638,0.304171801,0.085013517,71989,200840,0.799123681,0.752404899,0.894972636,0.820412539,0.105027364,0.046718781,0.72546094,0.27453906,0.200876319,35935,1,0,6
"Fleming County, Kentucky",11277,0.570807839,0.570807839,0.51644941,0.054358429,0,0.429192161,0.426906944,0.426906944,0.434065934,0.878670188,0.806223479,0.282451923,0.18698489,0.189217033,0.737980769,0.17135989,5849,0.706445546,0.375961703,0.205505215,4317,1532,14515,0.860626938,0.521116087,0.482535308,0.139373062,3665,8444,0.690904784,0.625414495,0.866502556,0.730543458,0.133497444,0.065490289,0.57323689,0.42676311,0.309095216,2148,0,0,6
"Floyd County, Kentucky",30323,0.415394255,0.415064473,0.367048115,0.048016357,0.000329783,0.584605745,0.48031121,0.480692833,0.490745732,0.854759256,0.884643986,0.294519317,0.131716083,0.041150045,0.703953279,0.22425876,15108,0.545803548,0.478885359,0.299642573,10447,4661,36943,0.911755948,0.478169071,0.582194191,0.088244052,8603,22387,0.526466253,0.464957341,0.866173504,0.725525987,0.133826496,0.061508911,0.67610748,0.32389252,0.473533747,9442,0,0,3
"Franklin County, Kentucky",40677,0.628414092,0.627283231,0.582270079,0.045013152,0.00113086,0.371585908,0.492058524,0.491142812,0.495250158,0.913230914,0.841687409,0.37356977,0.14249525,0.108000844,0.638463162,0.310154106,20786,0.757096122,0.336524584,0.113489849,12697,8089,49196,0.905154891,0.713492967,0.348829173,0.094845109,11037,30249,0.778538133,0.724949585,0.891513521,0.822700534,0.108486479,0.053588548,0.476866132,0.523133868,0.221461867,6024,1,0,6
"Fulton County, Kentucky",5142,0.481330222,0.481330222,0.444768573,0.036561649,0,0.518669778,0.504242424,0.504242424,0.501530389,0.901414141,0.770506499,0.299081767,0.184958461,0.135548754,0.721469174,0.181023174,2463,0.612667479,0.471782379,0.254161592,1502,961,5841,0.912857387,0.512583462,0.5865434,0.087142613,1361,3343,0.653305414,0.599461561,0.803393214,0.620758483,0.196606786,0.053843853,0.805555556,0.194444444,0.346694586,1109,0,0,3
"Gallatin County, Kentucky",6743,0.589055317,0.588313807,0.552869643,0.035444164,0.00074151,0.410944683,0.442598187,0.443156037,0.435354077,0.921603227,0.798413567,0.201984979,0.214055794,0.205472103,0.777896996,0.159066524,3007,0.777186565,0.332557366,0.121383439,1933,1074,8542,0.899086865,0.608288457,0.373331772,0.100913135,2353,5130,0.706237817,0.662183236,0.879305269,0.813364734,0.120694731,0.044054581,0.783185841,0.216814159,0.293762183,1343,1,0,6
"Garrard County, Kentucky",13797,0.583605132,0.583605132,0.531927231,0.051677901,0,0.416394868,0.479384004,0.479384004,0.484670936,0.886487829,0.802745867,0.299223327,0.154380706,0.128900395,0.762229187,0.136803379,6925,0.731263538,0.383393502,0.193357401,5030,1895,17123,0.9107049,0.646615663,0.404718799,0.0892951,4057,10204,0.736965896,0.675813407,0.875145012,0.785817865,0.124854988,0.061152489,0.685897436,0.314102564,0.263034104,2416,0,0,6
"Grant County, Kentucky",18757,0.585061577,0.584315189,0.55557925,0.028735939,0.000746388,0.414938423,0.453070895,0.453193431,0.449189137,0.907208029,0.802675249,0.205162652,0.259572018,0.234814317,0.84560023,0.115152097,8637,0.742618965,0.379298367,0.190112308,6495,2142,24372,0.912030199,0.621286722,0.435992122,0.087969801,7067,14174,0.700084662,0.669324115,0.89986297,0.791714978,0.10013703,0.030760547,0.463302752,0.536697248,0.299915338,3786,0,0,6
"Graves County, Kentucky",29155,0.58240439,0.582129995,0.537163437,0.044966558,0.000274395,0.41759561,0.474204947,0.47442847,0.473405274,0.904961112,0.870369165,0.277440776,0.197496967,0.155673329,0.774471617,0.150756657,14299,0.69109728,0.406252185,0.139520246,9460,4839,36866,0.905956708,0.618130527,0.428389302,0.094043292,9544,20974,0.735386669,0.685706112,0.872896676,0.763523849,0.127103324,0.049680557,0.554702495,0.445297505,0.264613331,4972,0,0,6
